Month,NIRBRS Crime,NIRBRS Crime Category,Frequency All Neighborhoods,Frequency % All Neighborhoods,Frequency at 75252,Frequency % at 75252,Frequency at 75248,Frequency % at 75248,Frequency at 75246,Frequency % at 75246,Frequency at 75243,Frequency % at 75243,Frequency at 75042,Frequency % at 75042,Frequency at 75216,Frequency % at 75216,Frequency at 75115,Frequency % at 75115,Frequency at 75062,Frequency % at 75062,Frequency at 75212,Frequency % at 75212,Frequency at 75137,Frequency % at 75137,Frequency at 75211,Frequency % at 75211,Frequency at 75229,Frequency % at 75229,Frequency at 75231,Frequency % at 75231,Frequency at 75041,Frequency % at 75041,Frequency at 75206,Frequency % at 75206,Frequency at 75247,Frequency % at 75247,Frequency at 75220,Frequency % at 75220,Frequency at 75149,Frequency % at 75149,Frequency at 75210,Frequency % at 75210,Frequency at 75104,Frequency % at 75104,Frequency at 75001,Frequency % at 75001,Frequency at 75251,Frequency % at 75251,Frequency at 75080,Frequency % at 75080,Frequency at 75204,Frequency % at 75204,Frequency at 75006,Frequency % at 75006,Frequency at 75254,Frequency % at 75254,Frequency at 75218,Frequency % at 75218,Frequency at 75116,Frequency % at 75116,Frequency at 75287,Frequency % at 75287,Frequency at 75234,Frequency % at 75234,Frequency at 75209,Frequency % at 75209,Frequency at 75202,Frequency % at 75202,Frequency at 75141,Frequency % at 75141,Frequency at 75233,Frequency % at 75233,Frequency at 75244,Frequency % at 75244,Frequency at 75232,Frequency % at 75232,Frequency at 75270,Frequency % at 75270,Frequency at 75228,Frequency % at 75228,Frequency at 75227,Frequency % at 75227,Frequency at 75240,Frequency % at 75240,Frequency at 75019,Frequency % at 75019,Frequency at 75208,Frequency % at 75208,Frequency at 75201,Frequency % at 75201,Frequency at 75052,Frequency % at 75052,Frequency at 75214,Frequency % at 75214,Frequency at 75219,Frequency % at 75219,Frequency at 75217,Frequency % at 75217,Frequency at 75225,Frequency % at 75225,Frequency at 75238,Frequency % at 75238,Frequency at 75051,Frequency % at 75051,Frequency at 75063,Frequency % at 75063,Frequency at 75007,Frequency % at 75007,Frequency at 75226,Frequency % at 75226,Frequency at 75203,Frequency % at 75203,Frequency at 75134,Frequency % at 75134,Frequency at 75236,Frequency % at 75236,Frequency at 75224,Frequency % at 75224,Frequency at 75207,Frequency % at 75207,Frequency at 75205,Frequency % at 75205,Frequency at 75230,Frequency % at 75230,Frequency at 75253,Frequency % at 75253,Frequency at 75235,Frequency % at 75235,Frequency at 75159,Frequency % at 75159,Frequency at 75081,Frequency % at 75081,Frequency at 75249,Frequency % at 75249,Frequency at 75241,Frequency % at 75241,Frequency at 75215,Frequency % at 75215,Frequency at 75237,Frequency % at 75237,Frequency at 75223,Frequency % at 75223
10,HOMICIDE OFFENSES,ASSAULT OFFENSES,634,0.85,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,DRUG/ NARCOTIC VIOLATIONS,446,0.6,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,PORNOGRAPHY/ OBSCENE MATERIAL,1,0,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,EMBEZZELMENT,21,0.03,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,HOMICIDE OFFENSES,12,0.02,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,785,1.06,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,BURGLARY/ BREAKING & ENTERING,576,0.77,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,STOLEN PROPERTY OFFENSES,24,0.03,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,EXTORTION/ BLACKMAIL,0,0,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,ROBBERY,150,0.2,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,ARSON,25,0.03,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,HUMAN TRAFFICKING,0,0,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HOMICIDE OFFENSES,FRAUD OFFENSES,113,0.15,1,0.16,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,1,0.1,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.05,1,0.13
10,HUMAN TRAFFICKING,ARSON,25,0.03,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,785,1.06,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,FRAUD OFFENSES,113,0.15,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,BRIBERY,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,KIDNAPPING/ ABDUCTION,4,0.01,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,EMBEZZELMENT,21,0.03,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,COUNTERFEITING / FORGERY,17,0.02,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,EXTORTION/ BLACKMAIL,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,WEAPON LAW VIOLATIONS,65,0.09,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,DRUG/ NARCOTIC VIOLATIONS,446,0.6,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,PORNOGRAPHY/ OBSCENE MATERIAL,1,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,BURGLARY/ BREAKING & ENTERING,576,0.77,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,HUMAN TRAFFICKING,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,MOTOR VEHICLE THEFT,1032,1.39,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,ROBBERY,150,0.2,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,GAMBLING OFFENSES,2,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,ASSAULT OFFENSES,634,0.85,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,LARCENY/ THEFT OFFENSES,2459,3.31,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,ANIMAL OFFENSES,5,0.01,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,STOLEN PROPERTY OFFENSES,24,0.03,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,HUMAN TRAFFICKING,HOMICIDE OFFENSES,12,0.02,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,KIDNAPPING/ ABDUCTION,PORNOGRAPHY/ OBSCENE MATERIAL,1,0,0,0,0,0,0,0,0,0,,,1,0.03,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,,,0,0,0,0,,,1,0.03,,,0,0,0,0,,,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,KIDNAPPING/ ABDUCTION,DRUG/ NARCOTIC VIOLATIONS,446,0.6,0,0,0,0,0,0,0,0,,,1,0.03,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,,,0,0,0,0,,,1,0.03,,,0,0,0,0,,,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,KIDNAPPING/ ABDUCTION,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,785,1.06,0,0,0,0,0,0,0,0,,,1,0.03,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,,,0,0,0,0,,,1,0.03,,,0,0,0,0,,,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,KIDNAPPING/ ABDUCTION,WEAPON LAW VIOLATIONS,65,0.09,0,0,0,0,0,0,0,0,,,1,0.03,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,,,0,0,0,0,,,1,0.03,,,0,0,0,0,,,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,KIDNAPPING/ ABDUCTION,ASSAULT OFFENSES,634,0.85,0,0,0,0,0,0,0,0,,,1,0.03,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,,,0,0,0,0,,,1,0.03,,,0,0,0,0,,,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,KIDNAPPING/ ABDUCTION,COUNTERFEITING / FORGERY,17,0.02,0,0,0,0,0,0,0,0,,,1,0.03,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,,,0,0,0,0,,,1,0.03,,,0,0,0,0,,,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,KIDNAPPING/ ABDUCTION,STOLEN PROPERTY OFFENSES,24,0.03,0,0,0,0,0,0,0,0,,,1,0.03,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,,,0,0,0,0,,,1,0.03,,,0,0,0,0,,,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,KIDNAPPING/ ABDUCTION,LARCENY/ THEFT OFFENSES,2459,3.31,0,0,0,0,0,0,0,0,,,1,0.03,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,,,0,0,0,0,,,1,0.03,,,0,0,0,0,,,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
