Month,NIRBRS Crime,Frequency All Neighborhoods,Frequency % All Neighborhoods,Frequency at 75252,Frequency % at 75252,Frequency at 75248,Frequency % at 75248,Frequency at 75246,Frequency % at 75246,Frequency at 75243,Frequency % at 75243,Frequency at 75042,Frequency % at 75042,Frequency at 75216,Frequency % at 75216,Frequency at 75115,Frequency % at 75115,Frequency at 75062,Frequency % at 75062,Frequency at 75212,Frequency % at 75212,Frequency at 75137,Frequency % at 75137,Frequency at 75211,Frequency % at 75211,Frequency at 75229,Frequency % at 75229,Frequency at 75231,Frequency % at 75231,Frequency at 75041,Frequency % at 75041,Frequency at 75206,Frequency % at 75206,Frequency at 75247,Frequency % at 75247,Frequency at 75220,Frequency % at 75220,Frequency at 75149,Frequency % at 75149,Frequency at 75210,Frequency % at 75210,Frequency at 75104,Frequency % at 75104,Frequency at 75001,Frequency % at 75001,Frequency at 75251,Frequency % at 75251,Frequency at 75080,Frequency % at 75080,Frequency at 75204,Frequency % at 75204,Frequency at 75006,Frequency % at 75006,Frequency at 75254,Frequency % at 75254,Frequency at 75218,Frequency % at 75218,Frequency at 75116,Frequency % at 75116,Frequency at 75287,Frequency % at 75287,Frequency at 75234,Frequency % at 75234,Frequency at 75209,Frequency % at 75209,Frequency at 75202,Frequency % at 75202,Frequency at 75141,Frequency % at 75141,Frequency at 75233,Frequency % at 75233,Frequency at 75244,Frequency % at 75244,Frequency at 75232,Frequency % at 75232,Frequency at 75270,Frequency % at 75270,Frequency at 75228,Frequency % at 75228,Frequency at 75227,Frequency % at 75227,Frequency at 75240,Frequency % at 75240,Frequency at 75019,Frequency % at 75019,Frequency at 75208,Frequency % at 75208,Frequency at 75201,Frequency % at 75201,Frequency at 75052,Frequency % at 75052,Frequency at 75214,Frequency % at 75214,Frequency at 75219,Frequency % at 75219,Frequency at 75217,Frequency % at 75217,Frequency at 75225,Frequency % at 75225,Frequency at 75238,Frequency % at 75238,Frequency at 75051,Frequency % at 75051,Frequency at 75063,Frequency % at 75063,Frequency at 75007,Frequency % at 75007,Frequency at 75226,Frequency % at 75226,Frequency at 75203,Frequency % at 75203,Frequency at 75134,Frequency % at 75134,Frequency at 75236,Frequency % at 75236,Frequency at 75224,Frequency % at 75224,Frequency at 75207,Frequency % at 75207,Frequency at 75205,Frequency % at 75205,Frequency at 75230,Frequency % at 75230,Frequency at 75253,Frequency % at 75253,Frequency at 75235,Frequency % at 75235,Frequency at 75159,Frequency % at 75159,Frequency at 75081,Frequency % at 75081,Frequency at 75249,Frequency % at 75249,Frequency at 75241,Frequency % at 75241,Frequency at 75215,Frequency % at 75215,Frequency at 75237,Frequency % at 75237,Frequency at 75223,Frequency % at 75223
11,ROBBERY-INDIVIDUAL,100,0.13,0,0,1,0.1,1,0.51,7,0.21,,,7,0.24,,,,,3,0.2,,,3,0.1,2,0.11,4,0.14,,,2,0.08,0,0,8,0.23,0,0,2,0.26,,,,,0,0,0,0,5,0.15,,,0,0,0,0,,,2,0.11,1,0.31,0,0,1,0.09,,,2,0.32,0,0,3,0.2,0,0,5,0.15,1,0.05,1,0.05,0,0,1,0.05,4,0.18,,,0,0,1,0.06,3,0.1,1,0.21,2,0.14,,,0,0,,,3,0.22,2,0.17,,,2,0.28,4,0.25,0,0,0,0,1,0.08,5,0.89,2,0.11,0,0,0,0,0,0,3,0.14,1,0.04,2,0.11,2,0.26
11,SHOPLIFTING,137,0.18,4,0.63,6,0.59,0,0,1,0.03,,,4,0.13,,,,,5,0.33,,,6,0.21,3,0.17,18,0.62,,,5,0.21,6,0.5,11,0.32,0,0,0,0,,,,,0,0,0,0,4,0.12,,,6,0.58,0,0,,,0,0,0,0,4,0.59,2,0.17,,,0,0,1,0.41,5,0.34,0,0,2,0.06,1,0.05,10,0.54,0,0,1,0.05,0,0,,,2,0.15,3,0.17,1,0.03,3,0.64,3,0.21,,,0,0,,,0,0,0,0,,,0,0,7,0.43,1,0.08,0,0,6,0.51,0,0,4,0.21,0,0,0,0,0,0,1,0.05,1,0.04,0,0,0,0
11,SIMPLE ASSAULT,159,0.21,0,0,0,0,2,1.02,10,0.3,,,13,0.44,,,,,4,0.27,,,8,0.27,7,0.39,5,0.17,,,3,0.13,4,0.33,14,0.4,1,4.35,6,0.77,,,,,0,0,0,0,3,0.09,,,1,0.1,0,0,,,4,0.21,1,0.31,1,0.15,3,0.26,,,0,0,0,0,2,0.14,0,0,4,0.12,4,0.19,1,0.05,0,0,3,0.16,5,0.22,,,1,0.08,3,0.17,6,0.21,2,0.42,0,0,,,0,0,,,6,0.45,3,0.26,,,0,0,3,0.19,1,0.08,0,0,5,0.42,0,0,3,0.16,0,0,0,0,0,0,3,0.14,7,0.31,4,0.21,3,0.4
11,STOLEN PROPERTY OFFENSES,21,0.03,0,0,0,0,0,0,1,0.03,,,0,0,,,,,0,0,,,0,0,1,0.06,0,0,,,0,0,1,0.08,1,0.03,0,0,0,0,,,,,0,0,0,0,0,0,,,1,0.1,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,4,0.12,1,0.05,0,0,0,0,3,0.16,0,0,,,0,0,0,0,0,0,0,0,1,0.07,,,0,0,,,1,0.07,0,0,,,0,0,0,0,1,0.08,0,0,0,0,1,0.18,1,0.05,0,0,0,0,0,0,3,0.14,0,0,0,0,0,0
11,THEFT FROM MOTOR VEHICLE,1040,1.4,6,0.95,29,2.85,1,0.51,45,1.34,,,22,0.74,,,,,15,1,,,35,1.2,18,1,44,1.52,,,39,1.63,13,1.08,43,1.24,0,0,5,0.64,,,,,4,1.07,0,0,65,1.93,,,19,1.83,25,2.63,,,58,3.11,1,0.31,24,3.57,23,2,,,3,0.48,10,4.13,12,0.81,0,0,46,1.34,15,0.69,31,1.67,0,0,14,0.74,42,1.87,,,16,1.2,61,3.43,24,0.83,12,2.55,18,1.28,,,0,0,,,22,1.63,11,0.96,,,4,0.56,10,0.62,18,1.47,10,2.33,23,1.94,4,0.71,30,1.59,0,0,0,0,1,0.4,33,1.49,15,0.67,15,0.8,6,0.79
11,THEFT OF BUILDING,51,0.07,0,0,0,0,0,0,3,0.09,,,1,0.03,,,,,2,0.13,,,0,0,0,0,3,0.1,,,2,0.08,4,0.33,2,0.06,0,0,1,0.13,,,,,0,0,0,0,2,0.06,,,0,0,0,0,,,2,0.11,0,0,0,0,2,0.17,,,0,0,0,0,0,0,0,0,5,0.15,0,0,0,0,0,0,1,0.05,1,0.04,,,6,0.45,1,0.06,1,0.03,1,0.21,1,0.07,,,0,0,,,1,0.07,0,0,,,0,0,2,0.12,1,0.08,1,0.23,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,3,0.13,1,0.05,0,0
11,THEFT OF COIN-OPERATED MACHINE OR DEVICE,1,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,1,0.11,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES,471,0.63,4,0.63,16,1.57,1,0.51,28,0.83,,,8,0.27,,,,,8,0.54,,,18,0.62,15,0.84,35,1.21,,,19,0.79,12,1,17,0.49,0,0,3,0.38,,,,,6,1.6,0,0,19,0.56,,,11,1.06,5,0.53,,,9,0.48,1,0.31,7,1.04,0,0,,,4,0.64,5,2.07,7,0.47,0,0,21,0.61,9,0.42,20,1.08,1,2,8,0.42,16,0.71,,,8,0.6,9,0.51,9,0.31,4,0.85,5,0.36,,,1,16.67,,,2,0.15,5,0.43,,,5,0.7,7,0.43,12,0.98,1,0.23,16,1.35,1,0.18,21,1.11,0,0,0,0,2,0.81,9,0.41,10,0.44,8,0.42,3,0.4
11,UUMV,982,1.32,2,0.32,8,0.79,2,1.02,37,1.1,,,35,1.18,,,,,12,0.8,,,64,2.19,32,1.78,45,1.56,,,27,1.13,15,1.25,52,1.5,0,0,4,0.51,,,,,2,0.53,0,0,34,1.01,,,12,1.16,16,1.68,,,26,1.4,7,2.15,7,1.04,31,2.7,,,17,2.72,2,0.83,16,1.08,1,8.33,37,1.08,24,1.11,27,1.46,0,0,36,1.89,40,1.78,,,10,0.75,25,1.41,39,1.34,7,1.49,15,1.07,,,0,0,,,19,1.41,14,1.22,,,6,0.84,27,1.67,19,1.56,5,1.16,17,1.44,11,1.96,20,1.06,1,12.5,0,0,6,2.43,21,0.95,18,0.8,28,1.49,4,0.53
11,WEAPON LAW VIOLATIONS,46,0.06,0,0,1,0.1,0,0,2,0.06,,,3,0.1,,,,,1,0.07,,,0,0,1,0.06,2,0.07,,,1,0.04,0,0,3,0.09,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,1,0.11,,,1,0.05,0,0,0,0,0,0,,,4,0.64,0,0,1,0.07,0,0,3,0.09,0,0,2,0.11,0,0,0,0,1,0.04,,,0,0,1,0.06,1,0.03,1,0.21,0,0,,,0,0,,,0,0,0,0,,,1,0.14,0,0,1,0.08,0,0,0,0,0,0,5,0.26,0,0,0,0,0,0,0,0,2,0.09,5,0.27,2,0.26
11,WELFARE FRAUD,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,AGG ASSAULT - NFV,219,0.29,2,0.32,0,0,1,0.51,16,0.48,,,14,0.47,,,,,8,0.54,,,9,0.31,7,0.39,4,0.14,,,3,0.13,1,0.08,13,0.38,1,4.35,2,0.26,,,0,0,1,0.27,0,0,2,0.06,,,1,0.1,2,0.21,,,4,0.21,0,0,1,0.15,2,0.17,,,0,0,2,0.83,9,0.61,0,0,8,0.23,10,0.46,4,0.22,0,0,4,0.21,6,0.27,0,0,4,0.3,4,0.23,8,0.28,1,0.21,5,0.36,0,0,0,0,,,2,0.15,4,0.35,,,1,0.14,15,0.93,1,0.08,0,0,2,0.17,1,0.18,5,0.26,,,0,0,1,0.4,5,0.23,11,0.49,8,0.42,4,0.53
12,ALL OTHER LARCENY,619,0.83,9,1.42,11,1.08,1,0.51,28,0.83,,,25,0.84,,,,,27,1.81,,,25,0.86,15,0.84,26,0.9,,,23,0.96,4,0.33,23,0.66,0,0,6,0.77,,,1,5.56,0,0,3,20,46,1.37,,,3,0.29,5,0.53,,,10,0.54,2,0.62,8,1.19,4,0.35,,,3,0.48,7,2.89,14,0.95,0,0,24,0.7,18,0.83,9,0.49,1,2,17,0.89,21,0.93,0,0,10,0.75,14,0.79,25,0.86,5,1.06,16,1.14,1,3.33,1,16.67,,,6,0.45,8,0.7,,,5,0.7,10,0.62,7,0.57,2,0.47,13,1.1,4,0.71,17,0.9,,,0,0,1,0.4,20,0.9,14,0.62,15,0.8,6,0.79
12,ANIMAL CRUELTY,4,0.01,0,0,0,0,0,0,0,0,,,0,0,,,,,1,0.07,,,1,0.03,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2,0.09,0,0,0,0
12,ARSON,16,0.02,0,0,0,0,0,0,1,0.03,,,4,0.13,,,,,0,0,,,1,0.03,2,0.11,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,0.05,0,0,0,0,0,0,,,0,0,0,0,1,0.07,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,4,0.18,0,0,0,0
12,BETTING/ WAGERING,2,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0.05,0,0
12,BRIBERY,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
12,BURGLARY-BUSINESS,337,0.45,4,0.63,4,0.39,0,0,21,0.63,,,23,0.78,,,,,9,0.6,,,14,0.48,13,0.73,9,0.31,,,10,0.42,8,0.67,19,0.55,0,0,0,0,,,0,0,4,1.07,0,0,5,0.15,,,3,0.29,8,0.84,,,3,0.16,1,0.31,3,0.45,2,0.17,,,2,0.32,5,2.07,3,0.2,0,0,19,0.55,14,0.65,12,0.65,0,0,16,0.84,5,0.22,0,0,15,1.13,6,0.34,17,0.59,4,0.85,5,0.36,0,0,0,0,,,4,0.3,1,0.09,,,1,0.14,6,0.37,1,0.08,1,0.23,9,0.76,2,0.36,5,0.26,,,0,0,0,0,5,0.23,6,0.27,4,0.21,6,0.79
12,BURGLARY-RESIDENCE,250,0.34,1,0.16,7,0.69,1,0.51,19,0.57,,,24,0.81,,,,,5,0.33,,,7,0.24,3,0.17,8,0.28,,,11,0.46,0,0,7,0.2,0,0,5,0.64,,,0,0,0,0,0,0,16,0.47,,,5,0.48,3,0.32,,,5,0.27,0,0,2,0.3,2,0.17,,,0,0,0,0,3,0.2,0,0,15,0.44,8,0.37,5,0.27,0,0,0,0,4,0.18,0,0,5,0.38,6,0.34,8,0.28,2,0.42,13,0.93,0,0,1,16.67,,,5,0.37,3,0.26,,,1,0.14,4,0.25,5,0.41,1,0.23,2,0.17,1,0.18,6,0.32,,,0,0,0,0,10,0.45,6,0.27,4,0.21,1,0.13
12,COUNTERFEITING / FORGERY,24,0.03,0,0,0,0,0,0,0,0,,,1,0.03,,,,,0,0,,,2,0.07,0,0,4,0.14,,,0,0,1,0.08,1,0.03,0,0,0,0,,,0,0,0,0,0,0,2,0.06,,,0,0,0,0,,,1,0.05,0,0,1,0.15,0,0,,,0,0,0,0,1,0.07,0,0,1,0.03,1,0.05,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,0.06,0,0,0,0,2,0.17,0,0,0,0,,,0,0,0,0,0,0,2,0.09,0,0,1,0.13
12,CREDIT CARD/ ATM FRAUD,20,0.03,0,0,0,0,0,0,0,0,,,1,0.03,,,,,1,0.07,,,1,0.03,0,0,1,0.03,,,1,0.04,0,0,2,0.06,0,0,1,0.13,,,0,0,0,0,0,0,0,0,,,1,0.1,0,0,,,2,0.11,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,0,0,0,0,,,0,0,1,0.09,,,0,0,1,0.06,1,0.08,0,0,1,0.08,1,0.18,1,0.05,,,0,0,0,0,0,0,0,0,1,0.05,0,0
12,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,747,1,7,1.11,7,0.69,1,0.51,44,1.31,,,47,1.59,,,,,13,0.87,,,26,0.89,20,1.12,33,1.14,,,19,0.79,6,0.5,33,0.95,0,0,13,1.66,,,0,0,4,1.07,0,0,27,0.8,,,10,0.96,8,0.84,,,19,1.02,3,0.92,2,0.3,7,0.61,,,4,0.64,5,2.07,24,1.62,0,0,45,1.31,27,1.25,12,0.65,0,0,14,0.74,17,0.76,0,0,17,1.28,10,0.56,38,1.31,3,0.64,25,1.78,0,0,0,0,,,9,0.67,6,0.52,,,6,0.84,13,0.81,4,0.33,2,0.47,11,0.93,6,1.07,18,0.95,,,0,0,3,1.21,18,0.81,27,1.2,29,1.54,5,0.66
12,DRUG EQUIPMENT VIOLATIONS,10,0.01,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,1,0.03,0,0,0,0,,,0,0,1,0.08,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,1,0.15,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,1,0.04,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,0.06,0,0,0,0,0,0,0,0,1,0.05,,,0,0,0,0,0,0,2,0.09,0,0,0,0
12,DRUG/ NARCOTIC VIOLATIONS,334,0.45,3,0.47,0,0,0,0,12,0.36,,,33,1.11,,,,,2,0.13,,,20,0.69,14,0.78,5,0.17,,,5,0.21,4,0.33,27,0.78,0,0,4,0.51,,,0,0,1,0.27,0,0,8,0.24,,,5,0.48,1,0.11,,,2,0.11,0,0,1,0.15,6,0.52,,,5,0.8,0,0,9,0.61,0,0,24,0.7,5,0.23,5,0.27,0,0,6,0.32,3,0.13,0,0,5,0.38,3,0.17,27,0.93,1,0.21,3,0.21,0,0,0,0,,,5,0.37,4,0.35,,,0,0,8,0.5,9,0.74,0,0,0,0,3,0.53,8,0.42,,,0,0,0,0,9,0.41,28,1.24,10,0.53,1,0.13
12,EMBEZZELMENT,34,0.05,0,0,1,0.1,0,0,0,0,,,0,0,,,,,1,0.07,,,3,0.1,3,0.17,3,0.1,,,0,0,1,0.08,2,0.06,0,0,0,0,,,0,0,0,0,0,0,1,0.03,,,0,0,0,0,,,1,0.05,0,0,0,0,0,0,,,1,0.16,0,0,0,0,0,0,1,0.03,2,0.09,0,0,0,0,1,0.05,2,0.09,0,0,0,0,1,0.06,0,0,0,0,1,0.07,0,0,0,0,,,1,0.07,0,0,,,0,0,0,0,0,0,0,0,2,0.17,0,0,2,0.11,,,0,0,0,0,2,0.09,1,0.04,1,0.05,0,0
12,EXTORTION/ BLACKMAIL,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
12,FALSE PRETENSES/ SWINDLE/ CONFIDENCE GAME,71,0.1,0,0,1,0.1,0,0,4,0.12,,,3,0.1,,,,,2,0.13,,,3,0.1,1,0.06,3,0.1,,,5,0.21,1,0.08,4,0.12,0,0,0,0,,,0,0,0,0,0,0,3,0.09,,,0,0,2,0.21,,,1,0.05,0,0,1,0.15,1,0.09,,,1,0.16,0,0,3,0.2,0,0,1,0.03,0,0,0,0,0,0,1,0.05,2,0.09,0,0,3,0.23,2,0.11,3,0.1,1,0.21,0,0,0,0,0,0,,,1,0.07,0,0,,,0,0,1,0.06,1,0.08,0,0,4,0.34,1,0.18,3,0.16,,,0,0,2,0.81,0,0,1,0.04,5,0.27,0,0
12,HACKING/COMPUTER INVASION,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
12,"HUMAN TRAFFICKING, INVOLUNTARY SERVITUDE",0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
12,IDENTITY THEFT,8,0.01,0,0,0,0,0,0,1,0.03,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2,0.06,,,0,0,0,0,,,1,0.05,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0.05,1,0.04,0,0,0,0
12,IMPERSONATION,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
12,INTIMIDATION,216,0.29,5,0.79,0,0,0,0,19,0.57,,,18,0.61,,,,,4,0.27,,,3,0.1,4,0.22,2,0.07,,,8,0.33,2,0.17,3,0.09,0,0,0,0,,,0,0,0,0,0,0,8,0.24,,,5,0.48,4,0.42,,,6,0.32,1,0.31,5,0.74,1,0.09,,,3,0.48,0,0,10,0.68,0,0,10,0.29,10,0.46,2,0.11,0,0,2,0.11,3,0.13,0,0,3,0.23,8,0.45,11,0.38,1,0.21,0,0,0,0,0,0,,,2,0.15,6,0.52,,,4,0.56,6,0.37,0,0,1,0.23,4,0.34,4,0.71,3,0.16,,,0,0,0,0,5,0.23,7,0.31,8,0.42,5,0.66
12,JUSTIFIABLE HOMICIDE,1,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
12,KIDNAPPING/ ABDUCTION,1,0,0,0,0,0,0,0,1,0.03,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
12,MURDER & NONNEGLIGENT MANSLAUGHTER,8,0.01,0,0,0,0,0,0,1,0.03,,,2,0.07,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0.13,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,0.06,0,0,0,0,0,0,1,0.18,0,0,,,0,0,0,0,0,0,1,0.04,0,0,0,0
12,NEGLIGENT MANSLAUGHTER,1,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,1,0.04,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
12,POCKET-PICKING,8,0.01,0,0,1,0.1,0,0,1,0.03,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,,,0,0,0,0,0,0,4,0.12,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
12,PORNOGRAPHY/ OBSCENE MATERIAL,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
12,PURSE-SNATCHING,3,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0.03,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0.05,0,0
12,ROBBERY-BUSINESS,35,0.05,0,0,0,0,0,0,3,0.09,,,2,0.07,,,,,0,0,,,0,0,0,0,0,0,,,1,0.04,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2,0.06,,,0,0,0,0,,,2,0.11,0,0,0,0,0,0,,,2,0.32,0,0,2,0.14,0,0,3,0.09,0,0,0,0,0,0,2,0.11,0,0,0,0,2,0.15,2,0.11,4,0.14,0,0,0,0,0,0,0,0,,,1,0.07,0,0,,,0,0,2,0.12,0,0,0,0,0,0,0,0,1,0.05,,,0,0,0,0,1,0.05,0,0,2,0.11,1,0.13
